
1675317118579 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675317119352 :: {'s': 'error', 'code': -8, 'message': 'Your token has expired. Please generate a token'}

1675317170146 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675317170611 :: {'s': 'error', 'code': -8, 'message': 'Your token has expired. Please generate a token'}

1675317199613 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675317199982 :: {'s': 'error', 'code': -8, 'message': 'Your token has expired. Please generate a token'}

1675317199984 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675317200357 :: {'s': 'error', 'code': -8, 'message': 'Your token has expired. Please generate a token'}

1675317302718 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675317303162 :: {'s': 'error', 'code': -8, 'message': 'Your token has expired. Please generate a token'}

1675317445246 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675317446245 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -7.4, 'chp': -0.04, 'lp': 17608.9, 'spread': 0.0, 'ask': 17608.9, 'bid': 17608.9, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675317420, 'o': 17610.1, 'h': 17610.65, 'l': 17606.5, 'c': 17608.9, 'v': 0, 'tf': '11:27'}}}]}
1675331964633 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675331964839 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -11.55, 'chp': -0.07, 'lp': 17604.75, 'spread': 0.0, 'ask': 17604.75, 'bid': 17604.75, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675331940, 'o': 17603.5, 'h': 17608.8, 'l': 17603.5, 'c': 17604.75, 'v': 0, 'tf': '15:29'}}}]}

1675331966663 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675331966943 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -10.05, 'chp': -0.06, 'lp': 17606.25, 'spread': 0.0, 'ask': 17606.25, 'bid': 17606.25, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675331940, 'o': 17603.5, 'h': 17608.8, 'l': 17603.5, 'c': 17606.25, 'v': 0, 'tf': '15:29'}}}]}

1675331968652 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675331968925 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -8.15, 'chp': -0.05, 'lp': 17608.15, 'spread': 0.0, 'ask': 17608.15, 'bid': 17608.15, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675331940, 'o': 17603.5, 'h': 17608.8, 'l': 17603.5, 'c': 17608.15, 'v': 0, 'tf': '15:29'}}}]}

1675331970651 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675331970856 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -8.6, 'chp': -0.05, 'lp': 17607.7, 'spread': 0.0, 'ask': 17607.7, 'bid': 17607.7, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675331940, 'o': 17603.5, 'h': 17608.8, 'l': 17603.5, 'c': 17607.7, 'v': 0, 'tf': '15:29'}}}]}

1675331972668 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675331972936 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -6.45, 'chp': -0.04, 'lp': 17609.85, 'spread': 0.0, 'ask': 17609.85, 'bid': 17609.85, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675331940, 'o': 17603.5, 'h': 17610.55, 'l': 17603.5, 'c': 17609.85, 'v': 0, 'tf': '15:29'}}}]}

1675331974665 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675331974900 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -7.35, 'chp': -0.04, 'lp': 17608.95, 'spread': 0.0, 'ask': 17608.95, 'bid': 17608.95, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675331940, 'o': 17603.5, 'h': 17610.55, 'l': 17603.5, 'c': 17608.95, 'v': 0, 'tf': '15:29'}}}]}

1675331976671 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675331977010 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -8.9, 'chp': -0.05, 'lp': 17607.4, 'spread': 0.0, 'ask': 17607.4, 'bid': 17607.4, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675331940, 'o': 17603.5, 'h': 17610.55, 'l': 17603.5, 'c': 17607.4, 'v': 0, 'tf': '15:29'}}}]}

1675331978682 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675331978952 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -11.35, 'chp': -0.06, 'lp': 17604.95, 'spread': 0.0, 'ask': 17604.95, 'bid': 17604.95, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675331940, 'o': 17603.5, 'h': 17610.55, 'l': 17603.5, 'c': 17604.95, 'v': 0, 'tf': '15:29'}}}]}

1675331980698 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675331981041 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -8.0, 'chp': -0.05, 'lp': 17608.3, 'spread': 0.0, 'ask': 17608.3, 'bid': 17608.3, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675331940, 'o': 17603.5, 'h': 17610.55, 'l': 17603.5, 'c': 17608.3, 'v': 0, 'tf': '15:29'}}}]}

1675331982709 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675331982917 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -9.15, 'chp': -0.05, 'lp': 17607.15, 'spread': 0.0, 'ask': 17607.15, 'bid': 17607.15, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675331940, 'o': 17603.5, 'h': 17610.55, 'l': 17603.5, 'c': 17607.15, 'v': 0, 'tf': '15:29'}}}]}

1675331984715 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675331984997 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -9.6, 'chp': -0.05, 'lp': 17606.7, 'spread': 0.0, 'ask': 17606.7, 'bid': 17606.7, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675331940, 'o': 17603.5, 'h': 17610.55, 'l': 17603.5, 'c': 17606.7, 'v': 0, 'tf': '15:29'}}}]}

1675331986725 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675331986934 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -7.0, 'chp': -0.04, 'lp': 17609.3, 'spread': 0.0, 'ask': 17609.3, 'bid': 17609.3, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675331940, 'o': 17603.5, 'h': 17610.55, 'l': 17603.5, 'c': 17609.3, 'v': 0, 'tf': '15:29'}}}]}

1675331988724 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675331988961 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -5.5, 'chp': -0.03, 'lp': 17610.8, 'spread': 0.0, 'ask': 17610.8, 'bid': 17610.8, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675331940, 'o': 17603.5, 'h': 17611.6, 'l': 17603.5, 'c': 17610.8, 'v': 0, 'tf': '15:29'}}}]}

1675331990722 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675331991021 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -4.5, 'chp': -0.03, 'lp': 17611.8, 'spread': 0.0, 'ask': 17611.8, 'bid': 17611.8, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675331940, 'o': 17603.5, 'h': 17611.8, 'l': 17603.5, 'c': 17611.8, 'v': 0, 'tf': '15:29'}}}]}

1675331992733 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675331992952 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -3.8, 'chp': -0.02, 'lp': 17612.5, 'spread': 0.0, 'ask': 17612.5, 'bid': 17612.5, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675331940, 'o': 17603.5, 'h': 17612.5, 'l': 17603.5, 'c': 17612.5, 'v': 0, 'tf': '15:29'}}}]}

1675331994734 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675331995126 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -5.2, 'chp': -0.03, 'lp': 17611.1, 'spread': 0.0, 'ask': 17611.1, 'bid': 17611.1, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675331940, 'o': 17603.5, 'h': 17612.5, 'l': 17603.5, 'c': 17611.1, 'v': 0, 'tf': '15:29'}}}]}

1675331996737 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675331997042 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -4.55, 'chp': -0.03, 'lp': 17611.75, 'spread': 0.0, 'ask': 17611.75, 'bid': 17611.75, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675331940, 'o': 17603.5, 'h': 17614.45, 'l': 17603.5, 'c': 17611.75, 'v': 0, 'tf': '15:29'}}}]}

1675331998732 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675331998993 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -4.0, 'chp': -0.02, 'lp': 17612.3, 'spread': 0.0, 'ask': 17612.3, 'bid': 17612.3, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332000, 'o': 17612.3, 'h': 17612.3, 'l': 17612.3, 'c': 17612.3, 'v': 0, 'tf': '15:30'}}}]}

1675332000749 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332001015 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -4.0, 'chp': -0.02, 'lp': 17612.3, 'spread': 0.0, 'ask': 17612.3, 'bid': 17612.3, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332000, 'o': 17612.3, 'h': 17612.3, 'l': 17612.3, 'c': 17612.3, 'v': 0, 'tf': '15:30'}}}]}

1675332002745 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332003041 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -4.0, 'chp': -0.02, 'lp': 17612.3, 'spread': 0.0, 'ask': 17612.3, 'bid': 17612.3, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332000, 'o': 17612.3, 'h': 17612.3, 'l': 17612.3, 'c': 17612.3, 'v': 0, 'tf': '15:30'}}}]}

1675332004763 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332005028 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -4.0, 'chp': -0.02, 'lp': 17612.3, 'spread': 0.0, 'ask': 17612.3, 'bid': 17612.3, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332000, 'o': 17612.3, 'h': 17612.3, 'l': 17612.3, 'c': 17612.3, 'v': 0, 'tf': '15:30'}}}]}

1675332006777 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332007093 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -4.0, 'chp': -0.02, 'lp': 17612.3, 'spread': 0.0, 'ask': 17612.3, 'bid': 17612.3, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332000, 'o': 17612.3, 'h': 17612.3, 'l': 17612.3, 'c': 17612.3, 'v': 0, 'tf': '15:30'}}}]}

1675332008789 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332009079 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -4.0, 'chp': -0.02, 'lp': 17612.3, 'spread': 0.0, 'ask': 17612.3, 'bid': 17612.3, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332000, 'o': 17612.3, 'h': 17612.3, 'l': 17612.3, 'c': 17612.3, 'v': 0, 'tf': '15:30'}}}]}

1675332010796 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332011197 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -4.0, 'chp': -0.02, 'lp': 17612.3, 'spread': 0.0, 'ask': 17612.3, 'bid': 17612.3, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332000, 'o': 17612.3, 'h': 17612.3, 'l': 17612.3, 'c': 17612.3, 'v': 0, 'tf': '15:30'}}}]}

1675332012814 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332013118 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -4.0, 'chp': -0.02, 'lp': 17612.3, 'spread': 0.0, 'ask': 17612.3, 'bid': 17612.3, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332000, 'o': 17612.3, 'h': 17612.3, 'l': 17612.3, 'c': 17612.3, 'v': 0, 'tf': '15:30'}}}]}

1675332014832 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332015132 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -4.0, 'chp': -0.02, 'lp': 17612.3, 'spread': 0.0, 'ask': 17612.3, 'bid': 17612.3, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332000, 'o': 17612.3, 'h': 17612.3, 'l': 17612.3, 'c': 17612.3, 'v': 0, 'tf': '15:30'}}}]}

1675332016829 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332017091 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -4.0, 'chp': -0.02, 'lp': 17612.3, 'spread': 0.0, 'ask': 17612.3, 'bid': 17612.3, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332000, 'o': 17612.3, 'h': 17612.3, 'l': 17612.3, 'c': 17612.3, 'v': 0, 'tf': '15:30'}}}]}

1675332018827 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332019047 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -4.0, 'chp': -0.02, 'lp': 17612.3, 'spread': 0.0, 'ask': 17612.3, 'bid': 17612.3, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332000, 'o': 17612.3, 'h': 17612.3, 'l': 17612.3, 'c': 17612.3, 'v': 0, 'tf': '15:30'}}}]}

1675332020831 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332021201 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -4.0, 'chp': -0.02, 'lp': 17612.3, 'spread': 0.0, 'ask': 17612.3, 'bid': 17612.3, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332000, 'o': 17612.3, 'h': 17612.3, 'l': 17612.3, 'c': 17612.3, 'v': 0, 'tf': '15:30'}}}]}

1675332022844 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675332023101 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -4.0, 'chp': -0.02, 'lp': 17612.3, 'spread': 0.0, 'ask': 17612.3, 'bid': 17612.3, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675332000, 'o': 17612.3, 'h': 17612.3, 'l': 17612.3, 'c': 17612.3, 'v': 0, 'tf': '15:30'}}}]}

